track id,genre,number_of_observations,amazement,var_amazement,solemnity,var_solemnity,tenderness,var_tenderness,nostalgia,var_nostalgia,calmness,var_calmness,power,var_power,joyful_activation,var_joyful_activation,tension,var_tension,sadness,var_sadness,mood,var_mood,liked,var_liked,disliked,var_disliked,age,var_age,gender,var_gender
11,classical,47,0.0425531914893617,0.041628122109158186,0.2978723404255319,0.21369102682701205,0.23404255319148937,0.18316373728029606,0.3829787234042553,0.2414431082331175,0.3617021276595745,0.23589269195189633,0.0425531914893617,0.04162812210915818,0.06382978723404255,0.061054579093431996,0.1276595744680851,0.11378353376503238,0.3829787234042553,0.24144310823311746,3.595744680851064,0.5938945420906568,0.574468085106383,0.24976873265494917,0.0851063829787234,0.07955596669750233,37.40425531914894,156.98519888991675,0.5531914893617021,0.2525439407955597
12,classical,51,0.3137254901960784,0.21960784313725484,0.058823529411764705,0.05647058823529411,0.1568627450980392,0.1349019607843137,0.1568627450980392,0.1349019607843137,0.1568627450980392,0.1349019607843137,0.0784313725490196,0.07372549019607845,0.7450980392156863,0.19372549019607838,0.0784313725490196,0.07372549019607845,0.0392156862745098,0.038431372549019606,3.6666666666666665,0.6266666666666665,0.5294117647058824,0.25411764705882356,0.0392156862745098,0.038431372549019606,36.6078431372549,177.8031372549019,0.49019607843137253,0.25490196078431376
13,classical,47,0.02127659574468085,0.021276595744680847,0.3191489361702128,0.2220166512488436,0.14893617021276595,0.12950971322849217,0.40425531914893614,0.2460684551341351,0.3829787234042553,0.2414431082331175,0.14893617021276595,0.1295097132284921,0.02127659574468085,0.021276595744680847,0.23404255319148937,0.18316373728029597,0.2553191489361702,0.19426456984273818,3.702127659574468,0.5180388529139682,0.3191489361702128,0.22201665124884368,0.10638297872340426,0.09713228492136913,35.680851063829785,180.22201665124882,0.5957446808510638,0.24606845513413503
14,classical,49,0.12244897959183673,0.10969387755102039,0.20408163265306123,0.16581632653061226,0.30612244897959184,0.21683673469387757,0.32653061224489793,0.22448979591836737,0.3877551020408163,0.24234693877551028,0.08163265306122448,0.07653061224489796,0.14285714285714285,0.125,0.16326530612244897,0.13945578231292516,0.12244897959183673,0.1096938775510204,3.6530612244897958,0.5229591836734694,0.3469387755102041,0.23129251700680276,0.10204081632653061,0.0935374149659864,35.55102040816327,190.33588435374153,0.5102040816326531,0.25510204081632654
15,classical,44,0.06818181818181818,0.0650105708245243,0.3409090909090909,0.2299154334038055,0.29545454545454547,0.2130021141649048,0.45454545454545453,0.2536997885835095,0.36363636363636365,0.23678646934460879,0.022727272727272728,0.02272727272727272,0.022727272727272728,0.02272727272727272,0.09090909090909091,0.08456659619450319,0.45454545454545453,0.25369978858350944,3.6363636363636362,0.748414376321353,0.5,0.25581395348837216,0.045454545454545456,0.044397463002114154,37.09090909090909,177.85200845665963,0.4318181818181818,0.25105708245243136
16,classical,44,0.09090909090909091,0.08456659619450319,0.2727272727272727,0.20295983086680763,0.045454545454545456,0.04439746300211417,0.045454545454545456,0.04439746300211416,0.022727272727272728,0.02272727272727272,0.7045454545454546,0.21300211416490492,0.11363636363636363,0.10306553911205076,0.6363636363636364,0.23678646934460887,0.13636363636363635,0.12050739957716701,3.772727272727273,0.8773784355179706,0.4772727272727273,0.25528541226215645,0.045454545454545456,0.04439746300211416,34.52272727272727,182.8134249471459,0.4318181818181818,0.2510570824524313
17,classical,39,0.10256410256410256,0.09446693657219972,0.1794871794871795,0.15114709851551958,0.6410256410256411,0.23616734143049928,0.48717948717948717,0.25641025641025633,0.717948717948718,0.20782726045883934,0.0,0.0,0.0,0.0,0.05128205128205128,0.04993252361673415,0.20512820512820512,0.16734143049932526,3.6666666666666665,0.9649122807017545,0.5897435897435898,0.24831309041835353,0.0,0.0,35.07692307692308,164.2307692307692,0.41025641025641024,0.2483130904183536
18,classical,51,0.37254901960784315,0.23843137254901964,0.17647058823529413,0.14823529411764702,0.058823529411764705,0.056470588235294106,0.11764705882352941,0.10588235294117648,0.11764705882352941,0.10588235294117648,0.09803921568627451,0.09019607843137255,0.803921568627451,0.16078431372549012,0.0392156862745098,0.038431372549019606,0.0,0.0,3.7450980392156863,1.073725490196079,0.5294117647058824,0.25411764705882356,0.0784313725490196,0.07372549019607842,33.411764705882355,160.52705882352942,0.37254901960784315,0.23843137254901972
19,classical,47,0.10638297872340426,0.09713228492136912,0.3404255319148936,0.22941720629047174,0.3404255319148936,0.2294172062904717,0.2765957446808511,0.20444033302497686,0.46808510638297873,0.2543940795559667,0.0425531914893617,0.04162812210915819,0.0425531914893617,0.0416281221091582,0.10638297872340426,0.09713228492136909,0.2127659574468085,0.1711378353376503,3.74468085106383,0.8899167437557819,0.48936170212765956,0.25531914893617025,0.14893617021276595,0.12950971322849217,34.57446808510638,182.33672525439408,0.3829787234042553,0.24144310823311751
20,classical,45,0.08888888888888889,0.08282828282828282,0.4222222222222222,0.24949494949494955,0.15555555555555556,0.1343434343434344,0.3111111111111111,0.2191919191919192,0.5111111111111111,0.2555555555555556,0.044444444444444446,0.043434343434343436,0.06666666666666667,0.06363636363636364,0.2,0.16363636363636364,0.28888888888888886,0.21010101010101004,3.688888888888889,0.9919191919191918,0.6,0.24545454545454543,0.06666666666666667,0.06363636363636362,38.733333333333334,224.74545454545444,0.4,0.2454545454545454
21,classical,45,0.15555555555555556,0.13434343434343432,0.2222222222222222,0.17676767676767674,0.4,0.2454545454545455,0.26666666666666666,0.19999999999999998,0.6222222222222222,0.24040404040404043,0.022222222222222223,0.022222222222222223,0.2,0.16363636363636364,0.044444444444444446,0.04343434343434342,0.08888888888888889,0.0828282828282828,3.7555555555555555,1.0070707070707072,0.5555555555555556,0.25252525252525254,0.17777777777777778,0.14949494949494951,39.6,232.56363636363633,0.5111111111111111,0.2555555555555556
22,classical,40,0.225,0.17884615384615385,0.3,0.21538461538461534,0.5,0.2564102564102564,0.125,0.1121794871794872,0.45,0.25384615384615383,0.075,0.07115384615384615,0.425,0.2506410256410257,0.1,0.09230769230769229,0.075,0.07115384615384615,3.725,0.9737179487179491,0.525,0.25576923076923086,0.125,0.1121794871794872,38.95,234.30512820512828,0.45,0.25384615384615383
23,classical,46,0.15217391304347827,0.13188405797101452,0.4782608695652174,0.25507246376811593,0.043478260869565216,0.042512077294685986,0.08695652173913043,0.0811594202898551,0.043478260869565216,0.04251207729468598,0.3695652173913043,0.23816425120772947,0.6086956521739131,0.24347826086956528,0.10869565217391304,0.09903381642512077,0.08695652173913043,0.08115942028985507,3.6956521739130435,0.7497584541062802,0.6086956521739131,0.24347826086956514,0.021739130434782608,0.021739130434782605,39.391304347826086,205.5323671497585,0.41304347826086957,0.2478260869565217
24,classical,49,0.10204081632653061,0.09353741496598639,0.22448979591836735,0.17772108843537424,0.0,0.0,0.0,0.0,0.08163265306122448,0.07653061224489796,0.42857142857142855,0.25000000000000006,0.5510204081632653,0.25255102040816324,0.40816326530612246,0.2465986394557823,0.08163265306122448,0.07653061224489797,3.795918367346939,0.6658163265306125,0.7142857142857143,0.20833333333333334,0.12244897959183673,0.10969387755102045,38.89795918367347,225.3018707482993,0.4489795918367347,0.2525510204081632
25,classical,46,0.1956521739130435,0.1608695652173913,0.45652173913043476,0.2536231884057971,0.15217391304347827,0.1318840579710145,0.2608695652173913,0.19710144927536227,0.2608695652173913,0.19710144927536224,0.043478260869565216,0.04251207729468598,0.2391304347826087,0.18599033816425117,0.21739130434782608,0.17391304347826092,0.15217391304347827,0.1318840579710145,3.8260869565217392,0.7690821256038645,0.43478260869565216,0.251207729468599,0.1956521739130435,0.16086956521739132,39.17391304347826,223.34685990338156,0.3695652173913043,0.23816425120772947
26,classical,44,0.2727272727272727,0.20295983086680755,0.2727272727272727,0.20295983086680755,0.022727272727272728,0.022727272727272728,0.20454545454545456,0.16649048625792803,0.022727272727272728,0.022727272727272728,0.3409090909090909,0.2299154334038055,0.6590909090909091,0.2299154334038054,0.22727272727272727,0.17970401691331925,0.06818181818181818,0.06501057082452431,3.75,0.7034883720930233,0.5,0.25581395348837205,0.0,0.0,38.40909090909091,210.43340380549682,0.4090909090909091,0.24735729386892183
27,classical,40,0.1,0.09230769230769231,0.7,0.2153846153846154,0.0,0.0,0.05,0.04871794871794872,0.025,0.024999999999999994,0.75,0.19230769230769232,0.05,0.048717948717948725,0.4,0.24615384615384614,0.2,0.16410256410256405,3.5,0.8717948717948718,0.575,0.2506410256410257,0.075,0.07115384615384614,36.675,194.43012820512826,0.45,0.25384615384615383
28,classical,54,0.2962962962962963,0.21243885394828782,0.07407407407407407,0.06988120195667365,0.24074074074074073,0.1862334032145353,0.05555555555555555,0.05345911949685532,0.3888888888888889,0.24213836477987422,0.0,0.0,0.6296296296296297,0.2375960866526904,0.037037037037037035,0.0363382250174703,0.0,0.0,3.5555555555555554,0.8930817610062891,0.5,0.2547169811320755,0.0,0.0,36.111111111111114,191.00628930817604,0.37037037037037035,0.2375960866526905
29,classical,48,0.14583333333333334,0.12721631205673764,0.2708333333333333,0.2016843971631206,0.2708333333333333,0.2016843971631206,0.2708333333333333,0.2016843971631205,0.4166666666666667,0.24822695035460987,0.020833333333333332,0.020833333333333325,0.125,0.11170212765957446,0.08333333333333333,0.07801418439716312,0.3333333333333333,0.226950354609929,3.5625,1.017287234042553,0.5,0.2553191489361702,0.08333333333333333,0.07801418439716312,35.979166666666664,210.02083333333337,0.3541666666666667,0.23359929078014183
30,classical,46,0.4782608695652174,0.25507246376811593,0.3695652173913043,0.23816425120772947,0.021739130434782608,0.021739130434782605,0.021739130434782608,0.0217391304347826,0.10869565217391304,0.09903381642512078,0.41304347826086957,0.2478260869565217,0.5652173913043478,0.25120772946859904,0.021739130434782608,0.0217391304347826,0.0,0.0,3.6956521739130435,0.9719806763285023,0.5,0.2555555555555556,0.021739130434782608,0.0217391304347826,33.108695652173914,186.98792270531405,0.391304347826087,0.24347826086956512
31,classical,47,0.0851063829787234,0.0795559666975023,0.19148936170212766,0.1581868640148011,0.2765957446808511,0.20444033302497683,0.5106382978723404,0.25531914893617025,0.48936170212765956,0.2553191489361702,0.0425531914893617,0.04162812210915818,0.02127659574468085,0.021276595744680847,0.0851063829787234,0.07955596669750233,0.2553191489361702,0.19426456984273816,3.723404255319149,0.9435707678075856,0.3829787234042553,0.24144310823311751,0.1702127659574468,0.1443108233117484,33.87234042553192,177.4181313598519,0.40425531914893614,0.2460684551341351
32,classical,44,0.06818181818181818,0.06501057082452431,0.22727272727272727,0.1797040169133192,0.20454545454545456,0.16649048625792814,0.36363636363636365,0.23678646934460892,0.4318181818181818,0.25105708245243125,0.022727272727272728,0.02272727272727272,0.11363636363636363,0.10306553911205074,0.045454545454545456,0.044397463002114154,0.29545454545454547,0.21300211416490475,3.7045454545454546,0.771141649048626,0.5454545454545454,0.25369978858350944,0.06818181818181818,0.06501057082452429,33.0,166.60465116279065,0.4318181818181818,0.2510570824524313
33,classical,35,0.0,0.0,0.14285714285714285,0.1260504201680672,0.34285714285714286,0.2319327731092438,0.34285714285714286,0.23193277310924362,0.6571428571428571,0.23193277310924368,0.0,0.0,0.05714285714285714,0.055462184873949584,0.05714285714285714,0.05546218487394958,0.3142857142857143,0.2218487394957983,3.7142857142857144,0.8571428571428572,0.42857142857142855,0.25210084033613445,0.05714285714285714,0.05546218487394958,33.48571428571429,161.6100840336134,0.45714285714285713,0.25546218487394956
34,classical,25,0.24,0.18999999999999997,0.12,0.11,0.12,0.10999999999999999,0.12,0.11000000000000003,0.28,0.21,0.04,0.039999999999999994,0.64,0.24,0.08,0.07666666666666666,0.04,0.03999999999999999,3.56,0.8400000000000002,0.28,0.21000000000000005,0.2,0.1666666666666667,34.8,171.1666666666667,0.48,0.26
35,classical,17,0.11764705882352941,0.1102941176470588,0.058823529411764705,0.058823529411764705,0.23529411764705882,0.19117647058823525,0.17647058823529413,0.15441176470588233,0.7058823529411765,0.2205882352941177,0.0,0.0,0.058823529411764705,0.058823529411764705,0.11764705882352941,0.11029411764705882,0.17647058823529413,0.15441176470588236,3.5294117647058822,0.764705882352941,0.29411764705882354,0.2205882352941177,0.058823529411764705,0.058823529411764705,35.1764705882353,173.15441176470588,0.47058823529411764,0.2647058823529412
36,classical,17,0.11764705882352941,0.11029411764705882,0.11764705882352941,0.1102941176470588,0.29411764705882354,0.22058823529411764,0.35294117647058826,0.24264705882352935,0.5294117647058824,0.2647058823529411,0.11764705882352941,0.11029411764705882,0.0,0.0,0.17647058823529413,0.15441176470588236,0.17647058823529413,0.15441176470588236,3.411764705882353,1.0073529411764703,0.35294117647058826,0.24264705882352938,0.058823529411764705,0.05882352941176469,35.11764705882353,148.48529411764707,0.47058823529411764,0.2647058823529412
37,classical,18,0.16666666666666666,0.14705882352941177,0.2222222222222222,0.18300653594771243,0.4444444444444444,0.26143790849673204,0.3333333333333333,0.23529411764705888,0.3333333333333333,0.23529411764705882,0.05555555555555555,0.055555555555555546,0.0,0.0,0.2222222222222222,0.18300653594771243,0.2777777777777778,0.2124183006535947,3.2777777777777777,0.9183006535947712,0.3333333333333333,0.23529411764705882,0.2222222222222222,0.18300653594771243,33.333333333333336,172.70588235294116,0.5555555555555556,0.26143790849673204
38,classical,17,0.058823529411764705,0.058823529411764705,0.23529411764705882,0.19117647058823528,0.29411764705882354,0.22058823529411764,0.35294117647058826,0.2426470588235294,0.5294117647058824,0.2647058823529412,0.0,0.0,0.058823529411764705,0.05882352941176469,0.058823529411764705,0.0588235294117647,0.35294117647058826,0.24264705882352938,3.3529411764705883,1.1176470588235297,0.4117647058823529,0.25735294117647056,0.11764705882352941,0.11029411764705882,30.11764705882353,171.86029411764713,0.5882352941176471,0.25735294117647056
39,classical,19,0.5263157894736842,0.2631578947368421,0.2631578947368421,0.20467836257309938,0.0,0.0,0.0,0.0,0.0,0.0,0.47368421052631576,0.26315789473684215,0.631578947368421,0.24561403508771928,0.15789473684210525,0.14035087719298242,0.0,0.0,3.210526315789474,1.175438596491228,0.631578947368421,0.24561403508771928,0.05263157894736842,0.05263157894736842,29.36842105263158,83.24561403508771,0.5789473684210527,0.2573099415204678
40,classical,17,0.29411764705882354,0.22058823529411764,0.29411764705882354,0.22058823529411764,0.0,0.0,0.058823529411764705,0.0588235294117647,0.0,0.0,0.47058823529411764,0.2647058823529411,0.5882352941176471,0.25735294117647056,0.35294117647058826,0.2426470588235294,0.0,0.0,3.411764705882353,1.3823529411764706,0.4117647058823529,0.2573529411764706,0.11764705882352941,0.11029411764705882,29.235294117647058,49.69117647058823,0.47058823529411764,0.2647058823529411
41,classical,19,0.15789473684210525,0.14035087719298242,0.3684210526315789,0.2456140350877193,0.21052631578947367,0.17543859649122812,0.3157894736842105,0.2280701754385965,0.3157894736842105,0.2280701754385965,0.05263157894736842,0.05263157894736842,0.15789473684210525,0.14035087719298245,0.10526315789473684,0.09941520467836257,0.15789473684210525,0.14035087719298242,2.9473684210526314,0.7192982456140351,0.7368421052631579,0.20467836257309938,0.10526315789473684,0.09941520467836257,25.57894736842105,41.257309941520475,0.5789473684210527,0.2573099415204678
42,classical,17,0.17647058823529413,0.15441176470588236,0.17647058823529413,0.15441176470588233,0.23529411764705882,0.19117647058823528,0.17647058823529413,0.15441176470588236,0.6470588235294118,0.2426470588235294,0.11764705882352941,0.1102941176470588,0.0,0.0,0.11764705882352941,0.1102941176470588,0.11764705882352941,0.1102941176470588,3.6470588235294117,0.9926470588235292,0.4117647058823529,0.2573529411764706,0.17647058823529413,0.15441176470588236,29.176470588235293,106.90441176470587,0.35294117647058826,0.2426470588235294
43,classical,17,0.23529411764705882,0.19117647058823528,0.23529411764705882,0.19117647058823534,0.17647058823529413,0.15441176470588236,0.23529411764705882,0.19117647058823534,0.058823529411764705,0.0588235294117647,0.17647058823529413,0.15441176470588236,0.29411764705882354,0.22058823529411764,0.23529411764705882,0.19117647058823528,0.29411764705882354,0.22058823529411764,3.823529411764706,1.0294117647058822,0.4117647058823529,0.25735294117647056,0.23529411764705882,0.19117647058823528,33.88235294117647,287.1102941176471,0.29411764705882354,0.2205882352941176
44,classical,17,0.17647058823529413,0.15441176470588233,0.35294117647058826,0.2426470588235294,0.23529411764705882,0.19117647058823528,0.17647058823529413,0.15441176470588236,0.47058823529411764,0.2647058823529411,0.11764705882352941,0.11029411764705882,0.23529411764705882,0.19117647058823525,0.058823529411764705,0.058823529411764705,0.17647058823529413,0.15441176470588236,3.764705882352941,1.0661764705882355,0.23529411764705882,0.19117647058823528,0.058823529411764705,0.058823529411764705,32.35294117647059,189.24264705882354,0.47058823529411764,0.2647058823529412
45,classical,17,0.058823529411764705,0.0588235294117647,0.23529411764705882,0.1911764705882353,0.17647058823529413,0.1544117647058824,0.4117647058823529,0.25735294117647056,0.5294117647058824,0.2647058823529412,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.0588235294117647,0.058823529411764705,0.0588235294117647,0.5294117647058824,0.2647058823529412,3.411764705882353,1.7573529411764701,0.5294117647058824,0.2647058823529412,0.058823529411764705,0.0588235294117647,27.176470588235293,143.40441176470586,0.47058823529411764,0.2647058823529411
46,classical,17,0.17647058823529413,0.15441176470588233,0.11764705882352941,0.1102941176470588,0.47058823529411764,0.2647058823529412,0.4117647058823529,0.25735294117647056,0.5294117647058824,0.2647058823529412,0.0,0.0,0.058823529411764705,0.0588235294117647,0.0,0.0,0.11764705882352941,0.11029411764705879,3.5294117647058822,1.8897058823529411,0.5294117647058824,0.2647058823529411,0.0,0.0,32.588235294117645,219.1323529411765,0.7058823529411765,0.22058823529411764
47,classical,17,0.058823529411764705,0.0588235294117647,0.17647058823529413,0.15441176470588233,0.23529411764705882,0.19117647058823528,0.47058823529411764,0.2647058823529412,0.4117647058823529,0.25735294117647056,0.058823529411764705,0.0588235294117647,0.058823529411764705,0.058823529411764705,0.11764705882352941,0.11029411764705882,0.6470588235294118,0.24264705882352944,3.588235294117647,1.5073529411764706,0.47058823529411764,0.2647058823529412,0.0,0.0,32.294117647058826,225.5955882352941,0.47058823529411764,0.2647058823529412
48,classical,17,0.058823529411764705,0.058823529411764705,0.47058823529411764,0.2647058823529412,0.058823529411764705,0.058823529411764705,0.35294117647058826,0.2426470588235294,0.23529411764705882,0.1911764705882353,0.058823529411764705,0.058823529411764705,0.11764705882352941,0.11029411764705882,0.35294117647058826,0.2426470588235294,0.29411764705882354,0.22058823529411767,3.6470588235294117,1.1176470588235292,0.35294117647058826,0.24264705882352938,0.058823529411764705,0.0588235294117647,30.235294117647058,169.94117647058826,0.5882352941176471,0.25735294117647056
49,classical,17,0.0,0.0,0.5882352941176471,0.25735294117647056,0.11764705882352941,0.1102941176470588,0.11764705882352941,0.11029411764705879,0.11764705882352941,0.11029411764705882,0.29411764705882354,0.22058823529411767,0.058823529411764705,0.05882352941176469,0.47058823529411764,0.2647058823529411,0.6470588235294118,0.24264705882352938,3.764705882352941,1.1911764705882353,0.5882352941176471,0.25735294117647056,0.11764705882352941,0.11029411764705882,32.705882352941174,169.0955882352941,0.35294117647058826,0.2426470588235294
50,classical,17,0.29411764705882354,0.2205882352941177,0.35294117647058826,0.24264705882352935,0.17647058823529413,0.15441176470588233,0.11764705882352941,0.1102941176470588,0.0,0.0,0.35294117647058826,0.24264705882352944,0.7058823529411765,0.22058823529411764,0.29411764705882354,0.22058823529411764,0.058823529411764705,0.0588235294117647,3.7058823529411766,1.4705882352941178,0.47058823529411764,0.2647058823529411,0.058823529411764705,0.0588235294117647,36.1764705882353,230.77941176470594,0.5294117647058824,0.2647058823529412
51,classical,18,0.1111111111111111,0.1045751633986928,0.16666666666666666,0.14705882352941177,0.2222222222222222,0.1830065359477124,0.6666666666666666,0.23529411764705882,0.3333333333333333,0.23529411764705882,0.0,0.0,0.0,0.0,0.1111111111111111,0.1045751633986928,0.3888888888888889,0.25163398692810457,3.611111111111111,1.4281045751633987,0.3333333333333333,0.23529411764705882,0.1111111111111111,0.10457516339869279,34.666666666666664,166.35294117647055,0.6111111111111112,0.2516339869281045
52,classical,18,0.2222222222222222,0.1830065359477124,0.3333333333333333,0.2352941176470588,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555554,0.2222222222222222,0.18300653594771243,0.5,0.2647058823529412,0.3888888888888889,0.25163398692810457,0.05555555555555555,0.05555555555555555,3.6666666666666665,1.5294117647058822,0.3888888888888889,0.25163398692810457,0.16666666666666666,0.1470588235294118,35.666666666666664,217.88235294117646,0.5,0.26470588235294124
53,classical,17,0.23529411764705882,0.19117647058823528,0.35294117647058826,0.24264705882352938,0.0,0.0,0.17647058823529413,0.15441176470588236,0.0,0.0,0.29411764705882354,0.2205882352941177,0.35294117647058826,0.2426470588235294,0.7058823529411765,0.22058823529411764,0.11764705882352941,0.11029411764705882,3.411764705882353,1.3823529411764703,0.23529411764705882,0.19117647058823525,0.17647058823529413,0.15441176470588233,36.0,235.50000000000006,0.47058823529411764,0.2647058823529412
54,classical,18,0.16666666666666666,0.14705882352941177,0.16666666666666666,0.14705882352941174,0.16666666666666666,0.14705882352941177,0.0,0.0,0.4444444444444444,0.26143790849673204,0.2777777777777778,0.21241830065359474,0.8333333333333334,0.14705882352941177,0.1111111111111111,0.1045751633986928,0.1111111111111111,0.10457516339869279,3.6666666666666665,1.529411764705882,0.6111111111111112,0.25163398692810457,0.0,0.0,35.72222222222222,265.3888888888888,0.6111111111111112,0.25163398692810457
55,classical,18,0.1111111111111111,0.10457516339869277,0.05555555555555555,0.05555555555555555,0.3888888888888889,0.25163398692810457,0.1111111111111111,0.1045751633986928,0.5555555555555556,0.26143790849673204,0.05555555555555555,0.05555555555555555,0.2222222222222222,0.18300653594771246,0.2777777777777778,0.2124183006535948,0.16666666666666666,0.14705882352941177,3.7777777777777777,1.2418300653594772,0.3888888888888889,0.25163398692810457,0.1111111111111111,0.10457516339869279,35.27777777777778,239.15359477124179,0.6111111111111112,0.25163398692810457
56,classical,18,0.16666666666666666,0.14705882352941177,0.16666666666666666,0.14705882352941174,0.3333333333333333,0.23529411764705882,0.2777777777777778,0.21241830065359474,0.7222222222222222,0.21241830065359477,0.05555555555555555,0.05555555555555555,0.1111111111111111,0.1045751633986928,0.0,0.0,0.16666666666666666,0.14705882352941177,3.388888888888889,1.3104575163398695,0.3888888888888889,0.2516339869281046,0.05555555555555555,0.05555555555555555,35.94444444444444,223.34967320261438,0.2222222222222222,0.18300653594771243
