track id,genre,number_of_observations,amazement,solemnity,tenderness,nostalgia,calmness,power,joyful_activation,tension,sadness,mood,liked,disliked,age,gender
11,classical,47,0.028089887640449434,0.20786516853932582,0.15168539325842695,0.34831460674157305,0.36516853932584264,0.028089887640449434,0.033707865168539325,0.12359550561797752,0.29775280898876405,3.595744680851064,0.574468085106383,0.0851063829787234,37.40425531914894,0.5531914893617021
12,classical,51,0.2,0.02857142857142857,0.10952380952380951,0.09047619047619046,0.14761904761904762,0.08095238095238096,0.6904761904761905,0.07142857142857142,0.03809523809523809,3.6666666666666665,0.5294117647058824,0.0392156862745098,36.6078431372549,0.49019607843137253
13,classical,47,0.01098901098901099,0.2527472527472528,0.08791208791208792,0.34615384615384615,0.30769230769230765,0.10989010989010987,0.01098901098901099,0.17032967032967034,0.25274725274725274,3.702127659574468,0.3191489361702128,0.10638297872340426,35.680851063829785,0.5957446808510638
14,classical,49,0.07407407407407407,0.13227513227513224,0.2645502645502646,0.29629629629629634,0.34391534391534395,0.047619047619047616,0.08465608465608465,0.1798941798941799,0.10052910052910054,3.6530612244897958,0.3469387755102041,0.10204081632653061,35.55102040816327,0.5102040816326531
15,classical,44,0.05161290322580645,0.25806451612903225,0.2064516129032258,0.38064516129032255,0.32903225806451614,0.012903225806451613,0.012903225806451613,0.06451612903225806,0.3870967741935484,3.6363636363636362,0.5,0.045454545454545456,37.09090909090909,0.4318181818181818
16,classical,44,0.05161290322580645,0.2,0.025806451612903226,0.03225806451612903,0.012903225806451613,0.6193548387096774,0.07096774193548387,0.5935483870967743,0.0967741935483871,3.772727272727273,0.4772727272727273,0.045454545454545456,34.52272727272727,0.4318181818181818
17,classical,39,0.07272727272727272,0.14545454545454545,0.5727272727272728,0.44545454545454544,0.6636363636363637,0.0,0.0,0.04545454545454545,0.1818181818181818,3.6666666666666665,0.5897435897435898,0.0,35.07692307692308,0.41025641025641024
18,classical,51,0.23557692307692307,0.1778846153846154,0.028846153846153848,0.09615384615384615,0.08173076923076923,0.052884615384615384,0.7596153846153846,0.038461538461538464,0.0,3.7450980392156863,0.5294117647058824,0.0784313725490196,33.411764705882355,0.37254901960784315
19,classical,47,0.08426966292134831,0.28089887640449435,0.24719101123595505,0.21348314606741572,0.3932584269662921,0.028089887640449434,0.02247191011235955,0.11797752808988762,0.19662921348314605,3.74468085106383,0.48936170212765956,0.14893617021276595,34.57446808510638,0.3829787234042553
20,classical,45,0.05806451612903226,0.32903225806451614,0.1225806451612903,0.2129032258064516,0.5483870967741936,0.03870967741935484,0.045161290322580636,0.13548387096774195,0.25161290322580643,3.688888888888889,0.6,0.06666666666666667,38.733333333333334,0.4
21,classical,45,0.09259259259259259,0.19753086419753085,0.3395061728395062,0.18518518518518517,0.5617283950617284,0.012345679012345678,0.1419753086419753,0.030864197530864196,0.10493827160493827,3.7555555555555555,0.5555555555555556,0.17777777777777778,39.6,0.5111111111111111
22,classical,40,0.2204724409448819,0.2362204724409449,0.4015748031496063,0.07874015748031496,0.37795275590551186,0.05511811023622047,0.31496062992125984,0.12598425196850394,0.07874015748031496,3.725,0.525,0.125,38.95,0.45
23,classical,46,0.11242603550295857,0.36094674556213013,0.023668639053254434,0.059171597633136085,0.029585798816568042,0.2485207100591716,0.5857988165680472,0.11834319526627217,0.09467455621301774,3.6956521739130435,0.6086956521739131,0.021739130434782608,39.391304347826086,0.41304347826086957
24,classical,49,0.058201058201058205,0.14285714285714288,0.0,0.0,0.047619047619047616,0.3597883597883598,0.5238095238095238,0.3544973544973545,0.06878306878306878,3.795918367346939,0.7142857142857143,0.12244897959183673,38.89795918367347,0.4489795918367347
25,classical,46,0.1333333333333333,0.34545454545454546,0.12121212121212122,0.21818181818181817,0.18787878787878784,0.030303030303030297,0.26060606060606056,0.2666666666666666,0.10909090909090909,3.8260869565217392,0.43478260869565216,0.1956521739130435,39.17391304347826,0.3695652173913043
26,classical,44,0.22,0.24,0.013333333333333332,0.16,0.013333333333333332,0.27999999999999997,0.6133333333333333,0.15333333333333332,0.06666666666666665,3.75,0.5,0.0,38.40909090909091,0.4090909090909091
27,classical,40,0.06299212598425197,0.5984251968503936,0.0,0.031496062992125984,0.047244094488188976,0.6535433070866141,0.031496062992125984,0.3307086614173228,0.13385826771653542,3.5,0.575,0.075,36.675,0.45
28,classical,54,0.22026431718061676,0.04405286343612334,0.1938325991189427,0.026431718061674006,0.32158590308370044,0.0,0.5814977973568282,0.03964757709251101,0.0,3.5555555555555554,0.5,0.0,36.111111111111114,0.37037037037037035
29,classical,48,0.1564245810055866,0.21787709497206703,0.1899441340782123,0.17318435754189943,0.4022346368715084,0.0335195530726257,0.10614525139664806,0.0670391061452514,0.26256983240223464,3.5625,0.5,0.08333333333333333,35.979166666666664,0.3541666666666667
30,classical,46,0.3941176470588235,0.33529411764705885,0.03529411764705882,0.01176470588235294,0.11176470588235295,0.27647058823529413,0.4470588235294118,0.01176470588235294,0.0,3.6956521739130435,0.5,0.021739130434782608,33.108695652173914,0.391304347826087
31,classical,47,0.1097560975609756,0.17073170731707316,0.2195121951219512,0.41463414634146345,0.4024390243902439,0.0548780487804878,0.018292682926829267,0.10365853658536585,0.18902439024390244,3.723404255319149,0.3829787234042553,0.1702127659574468,33.87234042553192,0.40425531914893614
32,classical,44,0.06043956043956043,0.16483516483516483,0.1703296703296703,0.32967032967032966,0.3681318681318681,0.010989010989010988,0.06593406593406594,0.03296703296703297,0.24725274725274723,3.7045454545454546,0.5454545454545454,0.06818181818181818,33.0,0.4318181818181818
33,classical,35,0.0,0.08955223880597016,0.24626865671641793,0.23134328358208953,0.6791044776119403,0.0,0.029850746268656716,0.03731343283582089,0.2537313432835821,3.7142857142857144,0.42857142857142855,0.05714285714285714,33.48571428571429,0.45714285714285713
34,classical,25,0.18348623853211007,0.05504587155963303,0.09174311926605504,0.10091743119266054,0.2477064220183486,0.027522935779816515,0.5688073394495413,0.08256880733944953,0.018348623853211007,3.56,0.28,0.2,34.8,0.48
35,classical,17,0.1168831168831169,0.025974025974025972,0.1168831168831169,0.12987012987012986,0.7142857142857143,0.0,0.03896103896103896,0.10389610389610389,0.07792207792207792,3.5294117647058822,0.29411764705882354,0.058823529411764705,35.1764705882353,0.47058823529411764
36,classical,17,0.07462686567164178,0.05970149253731344,0.17910447761194032,0.3432835820895523,0.5223880597014926,0.05970149253731344,0.0,0.16417910447761194,0.11940298507462688,3.411764705882353,0.35294117647058826,0.058823529411764705,35.11764705882353,0.47058823529411764
37,classical,18,0.1044776119402985,0.1791044776119403,0.3283582089552239,0.19402985074626863,0.25373134328358204,0.029850746268656716,0.0,0.2985074626865672,0.22388059701492538,3.2777777777777777,0.3333333333333333,0.2222222222222222,33.333333333333336,0.5555555555555556
38,classical,17,0.0303030303030303,0.2121212121212121,0.1515151515151515,0.2575757575757576,0.4393939393939394,0.0,0.045454545454545456,0.09090909090909091,0.3181818181818182,3.3529411764705883,0.4117647058823529,0.11764705882352941,30.11764705882353,0.5882352941176471
39,classical,19,0.37878787878787884,0.28787878787878785,0.0,0.0,0.0,0.34848484848484845,0.5909090909090909,0.1212121212121212,0.0,3.210526315789474,0.631578947368421,0.05263157894736842,29.36842105263158,0.5789473684210527
40,classical,17,0.19999999999999998,0.21666666666666665,0.0,0.03333333333333333,0.0,0.31666666666666665,0.5833333333333334,0.35,0.0,3.411764705882353,0.4117647058823529,0.11764705882352941,29.235294117647058,0.47058823529411764
41,classical,19,0.13157894736842105,0.32894736842105254,0.11842105263157894,0.2894736842105263,0.3026315789473684,0.02631578947368421,0.10526315789473684,0.10526315789473684,0.09210526315789472,2.9473684210526314,0.7368421052631579,0.10526315789473684,25.57894736842105,0.5789473684210527
42,classical,17,0.13043478260869565,0.11594202898550723,0.20289855072463764,0.15942028985507245,0.5797101449275361,0.11594202898550723,0.0,0.11594202898550723,0.05797101449275362,3.6470588235294117,0.4117647058823529,0.17647058823529413,29.176470588235293,0.35294117647058826
43,classical,17,0.2331288343558282,0.21472392638036805,0.1411042944785276,0.20245398773006135,0.046012269938650305,0.09509202453987728,0.21779141104294478,0.18404907975460122,0.2300613496932515,3.823529411764706,0.4117647058823529,0.23529411764705882,33.88235294117647,0.29411764705882354
44,classical,17,0.11475409836065573,0.22950819672131145,0.16393442622950818,0.16393442622950818,0.459016393442623,0.08196721311475409,0.2295081967213115,0.04918032786885246,0.18032786885245902,3.764705882352941,0.23529411764705882,0.058823529411764705,32.35294117647059,0.47058823529411764
45,classical,17,0.03278688524590164,0.13114754098360656,0.16393442622950818,0.2786885245901639,0.4426229508196722,0.09836065573770492,0.03278688524590164,0.03278688524590164,0.4590163934426229,3.411764705882353,0.5294117647058824,0.058823529411764705,27.176470588235293,0.47058823529411764
46,classical,17,0.08955223880597016,0.11940298507462688,0.3880597014925373,0.31343283582089554,0.4477611940298508,0.0,0.02985074626865672,0.0,0.13432835820895525,3.5294117647058822,0.5294117647058824,0.0,32.588235294117645,0.7058823529411765
47,classical,17,0.03773584905660378,0.11320754716981134,0.16981132075471703,0.3773584905660377,0.39622641509433965,0.05660377358490567,0.03773584905660378,0.07547169811320756,0.6603773584905661,3.588235294117647,0.47058823529411764,0.0,32.294117647058826,0.47058823529411764
48,classical,17,0.09523809523809523,0.38095238095238093,0.031746031746031744,0.31746031746031744,0.22222222222222224,0.031746031746031744,0.07936507936507936,0.2698412698412698,0.19047619047619047,3.6470588235294117,0.35294117647058826,0.058823529411764705,30.235294117647058,0.5882352941176471
49,classical,17,0.0,0.47916666666666663,0.08333333333333333,0.10416666666666666,0.08333333333333333,0.22916666666666666,0.041666666666666664,0.47916666666666663,0.625,3.764705882352941,0.5882352941176471,0.11764705882352941,32.705882352941174,0.35294117647058826
50,classical,17,0.18867924528301883,0.3018867924528302,0.13207547169811318,0.07547169811320754,0.0,0.24528301886792447,0.660377358490566,0.2830188679245283,0.03773584905660377,3.7058823529411766,0.47058823529411764,0.058823529411764705,36.1764705882353,0.5294117647058824
51,classical,18,0.1176470588235294,0.10294117647058823,0.13235294117647056,0.676470588235294,0.20588235294117646,0.0,0.0,0.07352941176470587,0.27941176470588236,3.611111111111111,0.3333333333333333,0.1111111111111111,34.666666666666664,0.6111111111111112
52,classical,18,0.1503267973856209,0.2026143790849673,0.0196078431372549,0.026143790849673203,0.0392156862745098,0.20915032679738563,0.3986928104575163,0.33986928104575165,0.026143790849673203,3.6666666666666665,0.3888888888888889,0.16666666666666666,35.666666666666664,0.5
53,classical,17,0.15789473684210528,0.22807017543859648,0.0,0.17543859649122803,0.0,0.21052631578947367,0.2807017543859649,0.6666666666666667,0.07017543859649122,3.411764705882353,0.23529411764705882,0.17647058823529413,36.0,0.47058823529411764
54,classical,18,0.12280701754385964,0.10526315789473684,0.10526315789473684,0.0,0.3333333333333333,0.24561403508771928,0.807017543859649,0.07017543859649122,0.10526315789473684,3.6666666666666665,0.6111111111111112,0.0,35.72222222222222,0.6111111111111112
55,classical,18,0.078125,0.046875,0.35937499999999994,0.0625,0.375,0.03125,0.140625,0.34375,0.15625,3.7777777777777777,0.3888888888888889,0.1111111111111111,35.27777777777778,0.6111111111111112
56,classical,18,0.16666666666666666,0.10606060606060606,0.3030303030303031,0.2272727272727273,0.6515151515151515,0.030303030303030304,0.06060606060606061,0.0,0.09090909090909091,3.388888888888889,0.3888888888888889,0.05555555555555555,35.94444444444444,0.2222222222222222
57,classical,18,0.19047619047619047,0.6507936507936507,0.15873015873015872,0.07936507936507936,0.07936507936507936,0.031746031746031744,0.031746031746031744,0.14285714285714285,0.3492063492063492,3.388888888888889,0.2222222222222222,0.0,36.94444444444444,0.2777777777777778
58,classical,17,0.10714285714285715,0.23214285714285715,0.07142857142857144,0.17857142857142858,0.07142857142857144,0.4107142857142857,0.16071428571428575,0.41071428571428575,0.17857142857142858,3.3529411764705883,0.47058823529411764,0.0,34.470588235294116,0.29411764705882354
59,classical,17,0.2181818181818182,0.16363636363636366,0.0,0.16363636363636366,0.0,0.3272727272727273,0.5090909090909091,0.27272727272727276,0.0909090909090909,3.176470588235294,0.23529411764705882,0.11764705882352941,35.588235294117645,0.47058823529411764
60,classical,17,0.08333333333333333,0.29166666666666663,0.22916666666666666,0.4375,0.5,0.0,0.0,0.10416666666666666,0.47916666666666663,3.5294117647058822,0.47058823529411764,0.058823529411764705,36.05882352941177,0.23529411764705882
61,classical,18,0.15714285714285714,0.1,0.0,0.1,0.14285714285714285,0.08571428571428572,0.5285714285714286,0.27142857142857146,0.07142857142857142,3.2222222222222223,0.6111111111111112,0.0,33.111111111111114,0.2777777777777778
62,classical,17,0.14864864864864863,0.0,0.05405405405405405,0.13513513513513511,0.0,0.06756756756756756,0.7702702702702703,0.2027027027027027,0.0,3.3529411764705883,0.5294117647058824,0.11764705882352941,34.64705882352941,0.23529411764705882
63,classical,17,0.03333333333333333,0.21666666666666665,0.21666666666666665,0.3833333333333333,0.4333333333333333,0.0,0.0,0.19999999999999998,0.21666666666666665,3.1176470588235294,0.47058823529411764,0.0,33.11764705882353,0.23529411764705882
64,classical,17,0.18421052631578944,0.039473684210526314,0.07894736842105263,0.02631578947368421,0.22368421052631576,0.05263157894736842,0.5394736842105262,0.19736842105263158,0.0,3.2941176470588234,0.47058823529411764,0.17647058823529413,33.588235294117645,0.17647058823529413
65,classical,17,0.16666666666666666,0.07692307692307693,0.0,0.0,0.0,0.24358974358974358,0.6153846153846154,0.20512820512820512,0.0,3.2941176470588234,0.47058823529411764,0.17647058823529413,30.235294117647058,0.29411764705882354
66,classical,17,0.12500000000000003,0.15277777777777776,0.0,0.15277777777777776,0.08333333333333334,0.11111111111111112,0.27777777777777773,0.38888888888888895,0.04166666666666667,2.9411764705882355,0.29411764705882354,0.11764705882352941,31.823529411764707,0.4117647058823529
67,classical,17,0.10294117647058823,0.1764705882352941,0.1764705882352941,0.044117647058823525,0.4558823529411764,0.07352941176470587,0.19117647058823528,0.25,0.029411764705882353,3.2941176470588234,0.47058823529411764,0.17647058823529413,30.352941176470587,0.29411764705882354
68,classical,18,0.0,0.14925373134328357,0.19402985074626863,0.3432835820895522,0.5522388059701492,0.029850746268656716,0.029850746268656716,0.13432835820895522,0.1791044776119403,3.5,0.3333333333333333,0.05555555555555555,31.88888888888889,0.3333333333333333
69,classical,38,0.07207207207207206,0.27027027027027023,0.5225225225225224,0.4414414414414414,0.5405405405405405,0.04504504504504504,0.06306306306306304,0.09909909909909909,0.0,3.6052631578947367,0.13157894736842105,0.02631578947368421,25.05263157894737,0.10526315789473684
70,classical,18,0.18333333333333332,0.26666666666666666,0.049999999999999996,0.41666666666666663,0.3833333333333333,0.049999999999999996,0.0,0.18333333333333332,0.26666666666666666,3.5,0.3333333333333333,0.16666666666666666,32.44444444444444,0.5
71,classical,17,0.1044776119402985,0.28358208955223885,0.02985074626865672,0.16417910447761194,0.17910447761194032,0.13432835820895525,0.5074626865671642,0.11940298507462688,0.0,3.6470588235294117,0.4117647058823529,0.11764705882352941,31.941176470588236,0.35294117647058826
72,classical,17,0.3076923076923077,0.2692307692307692,0.0,0.1346153846153846,0.2692307692307692,0.1730769230769231,0.3846153846153846,0.3076923076923077,0.11538461538461539,3.4705882352941178,0.7647058823529411,0.058823529411764705,32.1764705882353,0.29411764705882354
73,classical,17,0.10526315789473684,0.10526315789473684,0.14473684210526314,0.3421052631578947,0.30263157894736836,0.0,0.10526315789473684,0.2368421052631579,0.0,3.3529411764705883,0.47058823529411764,0.11764705882352941,34.470588235294116,0.4117647058823529
74,classical,18,0.1791044776119403,0.1791044776119403,0.029850746268656716,0.08955223880597014,0.25373134328358204,0.13432835820895522,0.25373134328358204,0.43283582089552236,0.05970149253731343,3.8333333333333335,0.5,0.05555555555555555,31.88888888888889,0.3888888888888889
75,classical,17,0.13888888888888887,0.05555555555555556,0.06944444444444443,0.15277777777777776,0.11111111111111112,0.16666666666666669,0.3055555555555555,0.38888888888888895,0.02777777777777778,3.3529411764705883,0.35294117647058826,0.11764705882352941,34.94117647058823,0.29411764705882354
76,classical,17,0.0,0.2753623188405797,0.0,0.10144927536231882,0.13043478260869565,0.05797101449275362,0.3188405797101449,0.4057971014492753,0.18840579710144925,3.176470588235294,0.5294117647058824,0.17647058823529413,30.647058823529413,0.4117647058823529
77,classical,17,0.03278688524590164,0.06557377049180328,0.32786885245901637,0.26229508196721313,0.4426229508196722,0.03278688524590164,0.2950819672131148,0.11475409836065573,0.0,3.4705882352941178,0.29411764705882354,0.058823529411764705,33.588235294117645,0.4117647058823529
78,classical,17,0.06451612903225806,0.17741935483870966,0.08064516129032256,0.2258064516129032,0.03225806451612903,0.16129032258064513,0.5483870967741936,0.3548387096774193,0.0,3.4705882352941178,0.35294117647058826,0.11764705882352941,33.294117647058826,0.29411764705882354
79,classical,17,0.10937499999999999,0.0625,0.03125,0.296875,0.234375,0.171875,0.515625,0.10937499999999999,0.0625,3.588235294117647,0.5294117647058824,0.23529411764705882,34.588235294117645,0.47058823529411764
80,classical,17,0.19047619047619047,0.2698412698412698,0.031746031746031744,0.1746031746031746,0.30158730158730157,0.06349206349206349,0.4920634920634921,0.09523809523809523,0.0,3.2941176470588234,0.5882352941176471,0.11764705882352941,30.764705882352942,0.29411764705882354
81,classical,16,0.07142857142857142,0.2857142857142857,0.053571428571428575,0.0,0.14285714285714285,0.2142857142857143,0.7321428571428572,0.2142857142857143,0.0,3.4375,0.375,0.1875,32.125,0.375
82,classical,16,0.03636363636363636,0.05454545454545455,0.3090909090909091,0.36363636363636365,0.8,0.0,0.0,0.0,0.18181818181818182,3.375,0.625,0.0,32.875,0.375
83,classical,17,0.10091743119266056,0.06422018348623854,0.1376146788990826,0.5045871559633028,0.2018348623853211,0.03669724770642203,0.36697247706422026,0.1467889908256881,0.3119266055045872,3.411764705882353,0.5294117647058824,0.11764705882352941,29.352941176470587,0.47058823529411764
84,classical,17,0.03333333333333333,0.31666666666666665,0.15,0.36666666666666664,0.55,0.049999999999999996,0.06666666666666667,0.06666666666666667,0.09999999999999999,3.588235294117647,0.5294117647058824,0.058823529411764705,30.88235294117647,0.5294117647058824
85,classical,17,0.23611111111111116,0.08333333333333334,0.02777777777777778,0.05555555555555556,0.19444444444444442,0.05555555555555556,0.4027777777777778,0.25000000000000006,0.11111111111111112,3.4705882352941178,0.4117647058823529,0.23529411764705882,32.470588235294116,0.5882352941176471
86,classical,18,0.08450704225352114,0.23943661971830985,0.028169014084507043,0.11267605633802817,0.3098591549295775,0.16901408450704228,0.14084507042253522,0.33802816901408456,0.09859154929577466,3.4444444444444446,0.4444444444444444,0.16666666666666666,32.166666666666664,0.5555555555555556
87,classical,17,0.046153846153846156,0.26153846153846155,0.2923076923076923,0.3384615384615385,0.4,0.0,0.0,0.0,0.2307692307692308,3.411764705882353,0.47058823529411764,0.11764705882352941,32.588235294117645,0.47058823529411764
88,classical,17,0.140625,0.046875,0.0625,0.171875,0.0,0.140625,0.453125,0.421875,0.15624999999999997,3.7058823529411766,0.7058823529411765,0.17647058823529413,31.294117647058822,0.5294117647058824
89,classical,17,0.0,0.02898550724637681,0.3043478260869565,0.33333333333333326,0.7101449275362318,0.0,0.02898550724637681,0.0,0.07246376811594202,3.411764705882353,0.6470588235294118,0.11764705882352941,32.411764705882355,0.6470588235294118
90,classical,17,0.17499999999999996,0.21250000000000002,0.0,0.0,0.1125,0.1125,0.32499999999999996,0.33749999999999997,0.0,3.411764705882353,0.29411764705882354,0.23529411764705882,31.058823529411764,0.5882352941176471
91,classical,17,0.0,0.3387096774193548,0.12903225806451613,0.25806451612903225,0.2258064516129032,0.03225806451612903,0.0,0.04838709677419355,0.6129032258064516,3.2941176470588234,0.5294117647058824,0.058823529411764705,33.94117647058823,0.47058823529411764
92,classical,17,0.07462686567164178,0.31343283582089554,0.20895522388059706,0.2537313432835821,0.4925373134328359,0.0,0.08955223880597016,0.02985074626865672,0.05970149253731344,3.4705882352941178,0.35294117647058826,0.17647058823529413,33.88235294117647,0.47058823529411764
93,classical,17,0.06153846153846155,0.0,0.2307692307692308,0.2153846153846154,0.8153846153846154,0.0,0.1076923076923077,0.0,0.1384615384615385,3.176470588235294,0.6470588235294118,0.058823529411764705,33.0,0.4117647058823529
94,classical,17,0.2777777777777778,0.4444444444444444,0.0,0.05555555555555555,0.46296296296296285,0.07407407407407407,0.18518518518518515,0.14814814814814814,0.12962962962962962,3.3529411764705883,0.6470588235294118,0.0,33.705882352941174,0.47058823529411764
95,classical,17,0.23076923076923078,0.15384615384615383,0.13846153846153847,0.10769230769230768,0.07692307692307691,0.12307692307692307,0.6461538461538461,0.030769230769230767,0.061538461538461535,3.2941176470588234,0.35294117647058826,0.11764705882352941,35.1764705882353,0.5882352941176471
96,classical,17,0.030769230769230767,0.12307692307692307,0.27692307692307694,0.2153846153846154,0.38461538461538464,0.030769230769230767,0.38461538461538464,0.0923076923076923,0.030769230769230767,3.411764705882353,0.47058823529411764,0.058823529411764705,31.823529411764707,0.47058823529411764
97,classical,17,0.11111111111111112,0.34722222222222227,0.02777777777777778,0.09722222222222221,0.18055555555555555,0.0,0.0,0.2916666666666667,0.3611111111111111,3.1176470588235294,0.29411764705882354,0.23529411764705882,34.411764705882355,0.5294117647058824
98,classical,17,0.0967741935483871,0.24193548387096778,0.20967741935483872,0.20967741935483872,0.5967741935483871,0.0,0.0,0.04838709677419355,0.24193548387096778,3.0,0.5882352941176471,0.058823529411764705,32.76470588235294,0.47058823529411764
99,classical,17,0.07142857142857142,0.07142857142857142,0.26785714285714285,0.23214285714285712,0.8571428571428571,0.07142857142857142,0.10714285714285714,0.03571428571428571,0.10714285714285714,3.0588235294117645,0.5294117647058824,0.17647058823529413,31.88235294117647,0.47058823529411764
100,classical,17,0.0606060606060606,0.3181818181818182,0.0,0.13636363636363638,0.1515151515151515,0.3787878787878788,0.18181818181818182,0.2424242424242424,0.07575757575757575,3.176470588235294,0.7058823529411765,0.0,32.11764705882353,0.4117647058823529
101,electronic,50,0.015873015873015872,0.16402116402116398,0.10582010582010581,0.30687830687830686,0.06349206349206349,0.20105820105820102,0.20634920634920634,0.23809523809523808,0.22222222222222224,3.6,0.34,0.4,27.8,0.36
102,electronic,51,0.055299539170506916,0.018433179723502304,0.2534562211981567,0.511520737327189,0.30875576036866365,0.0,0.16589861751152074,0.03686635944700461,0.059907834101382486,3.6666666666666665,0.3137254901960784,0.29411764705882354,29.784313725490197,0.4117647058823529
103,electronic,48,0.054347826086956506,0.032608695652173905,0.038043478260869554,0.11956521739130432,0.1467391304347826,0.4076086956521739,0.42934782608695643,0.24456521739130432,0.05978260869565216,3.7291666666666665,0.375,0.2708333333333333,30.729166666666668,0.4583333333333333
104,electronic,45,0.14201183431952663,0.15976331360946747,0.20118343195266275,0.42603550295857984,0.1952662721893491,0.05325443786982248,0.08284023668639051,0.2071005917159763,0.13017751479289938,3.688888888888889,0.28888888888888886,0.28888888888888886,30.822222222222223,0.4444444444444444
105,electronic,44,0.08695652173913042,0.20496894409937888,0.05590062111801242,0.33540372670807456,0.17391304347826084,0.22981366459627328,0.024844720496894408,0.19254658385093165,0.33540372670807456,3.590909090909091,0.3409090909090909,0.25,29.068181818181817,0.36363636363636365
106,electronic,44,0.06,0.08666666666666667,0.2066666666666667,0.4666666666666666,0.3266666666666666,0.033333333333333326,0.06666666666666665,0.04666666666666666,0.42666666666666664,3.477272727272727,0.3409090909090909,0.29545454545454547,28.272727272727273,0.3409090909090909
107,electronic,44,0.23124999999999996,0.2875,0.09999999999999999,0.17499999999999996,0.32499999999999996,0.06874999999999999,0.19374999999999998,0.125,0.10625,3.25,0.4090909090909091,0.3181818181818182,29.136363636363637,0.4090909090909091
108,electronic,38,0.15454545454545454,0.2727272727272727,0.09999999999999999,0.3090909090909091,0.2636363636363636,0.3,0.07272727272727272,0.39999999999999997,0.19999999999999998,3.3157894736842106,0.39473684210526316,0.2631578947368421,29.31578947368421,0.2631578947368421
109,electronic,46,0.16564417177914112,0.0736196319018405,0.04294478527607362,0.11042944785276075,0.08588957055214724,0.34969325153374237,0.3619631901840491,0.3865030674846626,0.04294478527607362,3.347826086956522,0.45652173913043476,0.2826086956521739,30.97826086956522,0.32608695652173914
110,electronic,46,0.08670520231213873,0.10404624277456648,0.011560693641618497,0.10982658959537572,0.09826589595375722,0.47398843930635837,0.09248554913294797,0.323699421965318,0.2947976878612717,3.347826086956522,0.34782608695652173,0.32608695652173914,28.152173913043477,0.45652173913043476
111,electronic,50,0.1658536585365854,0.03414634146341464,0.00975609756097561,0.06341463414634146,0.07317073170731708,0.2780487804878049,0.6097560975609756,0.18536585365853658,0.04390243902439025,3.38,0.48,0.16,27.24,0.44
112,electronic,52,0.08333333333333334,0.14814814814814814,0.023148148148148147,0.22685185185185183,0.2824074074074074,0.2175925925925926,0.06018518518518518,0.2824074074074074,0.12037037037037036,3.5,0.19230769230769232,0.38461538461538464,29.115384615384617,0.40384615384615385
113,electronic,46,0.02923976608187134,0.08771929824561403,0.3450292397660818,0.35672514619883033,0.3801169590643274,0.0,0.017543859649122806,0.05847953216374268,0.3391812865497076,3.347826086956522,0.45652173913043476,0.1956521739130435,30.58695652173913,0.43478260869565216
